#{"batch_latencies":"/workdir/Trace/workload/batch/translation/translation_fsmt_wmt_batch_tmp.csv","bucketing":true,"buckets":"/workdir/Trace/log/azure/translation/fsmt_wmt/buckets.csv","debug":false,"host":"localhost","max_b":8,"num_io":5,"output":"/workdir/Trace/log/azure/translation/fsmt_wmt/2_x_P99/legacy_bucketing/output.csv","port":"12346","prepare_only":false,"reqs":"/workdir/Trace/log/azure/translation/fsmt_wmt/jobs.bucketed.csv","shared_tmp":"/workdir/models","shepherd_bucketing":false,"slo_ms":996,"verbose":false}
JobId,Length,Admitted,Started,Finished,Latency,State,EStatus
0,152.404,2.65365,11.5795,209.986,207.333,done,
1,230.335,76.3173,147.997,468.584,392.267,done,
2,282.138,150.115,361.855,754.432,604.317,done,
3,172.677,223.907,361.859,754.432,530.524,done,
4,230.785,297.682,613.615,985.415,687.733,done,
5,118.552,371.495,613.618,985.415,613.92,done,
6,169.992,494.54,891.511,1179.31,684.766,done,
8,95.9047,740.647,891.514,1179.31,438.66,done,
9,87.8462,802.211,891.517,1179.31,377.095,done,
10,193.621,863.648,891.519,1179.31,315.659,done,
7,229.162,616.803,1164.14,1408.56,791.755,done,
11,342.294,925.564,1399.35,1750.83,825.261,done,
12,202.744,986.817,1750.84,1957.35,970.532,done,
13,54.1307,1048.23,1750.84,1957.35,909.122,done,
14,107.362,1109.79,1750.85,1957.35,847.557,done,
15,155.196,1162.48,1750.85,1957.35,794.865,done,
16,149.282,1215.25,1934.9,2271.71,1056.46,done,
17,152.1,1268.01,1934.9,2271.71,1003.7,done,
18,314.056,1320.93,1934.91,2271.71,950.779,done,
19,138.352,1373.44,1934.91,2271.71,898.265,done,
20,136.49,1426.27,2141.04,2449.91,1023.65,done,
22,121.707,1571.24,2141.04,2449.91,878.674,done,
23,58.6,1663.53,2141.04,2449.91,786.386,done,
24,177.959,1755.86,2141.04,2449.91,694.05,done,
21,496.964,1478.32,-1.63704e+12,2469.33,991.004,error,4
25,363.005,1847.87,2449.91,2814.75,966.876,done,
26,78.0579,1921.94,-1.63704e+12,2912.96,991.015,error,4
27,269.457,1995.82,-1.63704e+12,2986.85,991.032,error,4
29,188.63,2144.69,-1.63704e+12,3135.7,991.016,error,7
28,329.806,2068.8,2753.65,3144.62,1075.82,done,
30,352.299,2217.39,-1.63704e+12,3208.41,991.018,error,4
31,421.003,2290.42,-1.63704e+12,3281.43,991.013,error,4
32,143.966,2365.31,3033.81,3453.93,1088.62,done,
33,93.9844,2438.71,3033.82,3453.93,1015.22,done,
34,309.017,2512.64,3033.82,3453.93,941.293,done,
35,83.2439,2586.45,3033.82,3453.93,867.476,done,
36,468.911,2678.06,-1.63704e+12,3669.07,991.011,error,4
37,177.103,2771.03,-1.63704e+12,3762.06,991.038,error,7
38,434.633,2862.8,3445.43,3888.66,1025.85,done,
39,148.603,2955.59,-1.63704e+12,3946.59,991.003,error,7
40,71.5647,3029.41,-1.63704e+12,4020.41,990.998,error,7
41,240.582,3103.23,3728.87,4171.08,1067.84,done,
42,184.657,3177.06,3728.87,4171.08,994.012,done,
43,282.234,3250.92,3728.87,4171.08,920.155,done,
44,109.702,3324.71,3728.87,4171.08,846.368,done,
47,116.094,3546.17,4171.09,4388.01,841.841,done,
48,213.101,3620,4171.09,4388.01,768.007,done,
49,177.919,3693.94,4171.09,4388.01,694.07,done,
50,156.284,3767.7,4171.1,4388.01,620.305,done,
45,363.285,3398.93,-1.63704e+12,4389.95,991.017,error,4
46,294.559,3471.65,-1.63704e+12,4462.67,991.015,error,4
51,267.345,3841.38,4388.01,4656.97,815.598,done,
53,212.803,3989.19,4657,4873.6,884.406,done,
54,135.426,4063.04,4657,4873.6,810.552,done,
55,47.1432,4124.53,4657,4873.6,749.069,done,
56,97.2513,4186.1,4657.01,4873.6,687.499,done,
52,128.598,3915.4,-1.63704e+12,4906.4,991,error,7
57,381.828,4246.93,4873.62,5257.88,1010.95,done,
58,246.906,4308.65,-1.63704e+12,5299.68,991.029,error,4
59,94.6763,4370.79,-1.63704e+12,5361.81,991.02,error,7
60,160.728,4432.22,-1.63704e+12,5423.25,991.032,error,7
61,201.168,4506.03,5131.4,5459.3,953.271,done,
