# {"outdir": "/workdir/DynWork/Multimodal/WorldCup/incoming_rate_72.73/Modal_num/one_modal/2_x_P99/nexus", "no_nexus": false, "reqs": "/workdir/DynWork/Multimodal/WorldCup/incoming_rate_72.73/Modal_num/one_modal/jobs.bucketed.csv", "image": "Chihuahua1_bvdb.jpg", "maxb": 8, "latencies": "/workdir/DynWork/Multimodal/WorldCup/incoming_rate_72.73/Modal_num/one_modal/latencies.csv", "bindir": "/tmp/build/nexus-bin", "slo_ms": 151, "debug": false, "pause": false, "reproducibility": {"command_line": "python dynamic_test.py --slo_ms 151 --maxb 8 --bindir /tmp/build/nexus-bin Chihuahua1_bvdb.jpg /workdir/DynWork/Multimodal/WorldCup/incoming_rate_72.73/Modal_num/one_modal/jobs.bucketed.csv /workdir/DynWork/Multimodal/WorldCup/incoming_rate_72.73/Modal_num/one_modal/latencies.csv /workdir/DynWork/Multimodal/WorldCup/incoming_rate_72.73/Modal_num/one_modal/2_x_P99/nexus", "time": "Mon Mar 28 03:42:26 2022", "git_root": "/workdir/nexus", "git_url": "https://github.com/Aetf/nexus/tree/660705b33cdfaa936d8aa5d1e41166826dbfe4e7", "git_has_uncommitted_changes": false}}
JobId,Length,Admitted,Started,Finished,Latency,State,EName
0,54.53269811633448,0.0,1.28964501619339,64.40164501619338,63.112,done,
1,78.37563937816437,54.99999999999999,57.02443000674248,142.63243000674248,85.608,done,
2,58.53037902287282,110.0,112.5223270058632,202.0973270058632,89.575,done,
3,61.81818013235972,164.99999999999997,168.1559740304947,263.7589740304947,95.603,done,
4,62.85852247873868,220.0,224.2188140153885,326.9728140153885,102.754,done,
5,44.06337867252908,274.99999999999994,280.14409801363945,371.09809801363946,90.954,done,
6,55.764091924082194,329.99999999999994,336.2029310166836,427.11193101668357,90.909,done,
7,56.03870046544186,385.0,391.5867359936237,483.1917359936237,91.605,done,
8,65.74780091918583,412.5,419.56836703419685,566.0883670341968,146.52,done,
9,64.07132395284819,440.0,447.5605370104313,566.6465370104313,119.086,done,
10,57.159705319896645,467.5,476.2231940329075,663.6061940329075,187.383,done,
11,49.395778253112425,495.0,504.67610400915146,663.9561040091514,159.28,done,
12,63.80332269158352,522.4999999999999,532.4174250364304,664.3654250364303,131.948,done,
13,56.15309970495968,549.9999999999999,560.1421419978142,775.3631419978142,215.221,done,
14,62.25365068276686,577.4999999999999,616.4908590316772,775.6018590316772,159.111,done,
15,49.88771465617464,604.9999999999999,756.1341190040112,901.7061190040112,145.572,done,
