# {"maxb": 8, "latencies": "/workdir/DynWork/log/NLP/azure/LenScale_0.01/translation/fsmt_wmt/latencies.csv", "outdir": "/workdir/DynWork/log/NLP/azure/LenScale_0.01/translation/fsmt_wmt/1.5_x_P99/nexus", "pause": false, "reqs": "/workdir/DynWork/log/NLP/azure/LenScale_0.01/translation/fsmt_wmt/jobs.csv", "image": "Chihuahua1_bvdb.jpg", "no_nexus": false, "slo_ms": 71, "debug": false, "bindir": "/tmp/build/nexus-remote", "reproducibility": {"command_line": "python dynamic_test.py --maxb 8 --slo_ms 71 --bindir /tmp/build/nexus-remote Chihuahua1_bvdb.jpg /workdir/DynWork/log/NLP/azure/LenScale_0.01/translation/fsmt_wmt/jobs.csv /workdir/DynWork/log/NLP/azure/LenScale_0.01/translation/fsmt_wmt/latencies.csv /workdir/DynWork/log/NLP/azure/LenScale_0.01/translation/fsmt_wmt/1.5_x_P99/nexus", "time": "Sat Dec 11 05:03:59 2021"}}
JobId,Length,Admitted,Started,Finished,Latency,State,EStatus
0,21.49652852094732,0.0,4.973388016223908,32.76738801622391,27.794,done,
1,23.730093110352755,9.844171924662144,15.413945972919464,57.12794597291946,41.714,done,
2,7.705024300375953,19.688343849324287,46.73424595594406,70.78224595594406,24.048,done,
3,2.765334820142016,29.532515773986432,25.82429599761963,70.92529599761963,45.101,done,
4,9.107630199287089,39.376687698648574,36.41305297613144,71.06105297613144,34.648,done,
5,28.783997760619968,49.22085962331072,57.15423399209976,99.68723399209976,42.533,done,
6,16.056167690549046,65.62781283108096,91.88620799779892,119.79420799779892,27.908,done,
7,12.170724839670584,82.03476603885119,74.55771195888519,120.0757119588852,45.518,done,
8,25.48112481017597,98.44171924662145,110.32520800828934,145.58720800828934,35.262,done,
9,5.226306199328974,106.64519585050655,120.25042396783827,168.90642396783826,48.656,done,
10,3.871434759348631,114.84867245439166,128.73000299930573,169.04400299930572,40.314,done,
11,15.51957864081487,123.05214905827678,137.04105496406555,169.08105496406554,32.04,done,
12,5.089417800772935,131.2556256621619,145.3552429676056,184.5372429676056,39.182,done,
13,10.498984210425988,139.459102266047,154.1299489736557,184.6249489736557,30.495,done,
14,6.99061413994059,147.66257886993213,162.53286397457123,185.04586397457123,22.513,done,
15,13.51258003967814,154.6941302446908,169.74215894937515,201.05815894937516,31.316,done,
16,7.890498869819567,161.7256816194495,176.96770399808884,201.45470399808883,24.487,done,
17,14.60218413034454,168.75723299420815,184.36929094791407,230.36329094791407,45.994,done,
18,23.749619809677824,175.78878436896684,191.7212740182877,230.6712740182877,38.95,done,
19,13.595579139655456,182.8203357437255,199.25208497047424,275.1590849704742,75.907,done,
20,30.09594041039236,189.85188711848417,207.2090389728546,275.3180389728546,68.109,done,
21,15.161251939134672,196.8834384932429,214.60411393642423,275.4351139364242,60.831,done,
22,8.356490189908072,209.18865339907052,228.9855929613113,295.65659296131133,66.671,done,
23,6.811648529255763,221.49386830489823,241.46488493680957,295.7198849368096,54.255,done,
