# {"outdir": "/workdir/DynWork/Multimodal/Azure/incoming_rate_36.36/Modal_num/eight_modal/4_x_P99/nexus", "image": "Chihuahua1_bvdb.jpg", "debug": false, "slo_ms": 397, "maxb": 8, "no_nexus": false, "bindir": "/tmp/build/nexus-bin", "pause": false, "reqs": "/workdir/DynWork/Multimodal/Azure/incoming_rate_36.36/Modal_num/eight_modal/jobs.bucketed.csv", "latencies": "/workdir/DynWork/Multimodal/Azure/incoming_rate_36.36/Modal_num/eight_modal/latencies.csv", "reproducibility": {"command_line": "python dynamic_test.py --slo_ms 397 --maxb 8 --bindir /tmp/build/nexus-bin Chihuahua1_bvdb.jpg /workdir/DynWork/Multimodal/Azure/incoming_rate_36.36/Modal_num/eight_modal/jobs.bucketed.csv /workdir/DynWork/Multimodal/Azure/incoming_rate_36.36/Modal_num/eight_modal/latencies.csv /workdir/DynWork/Multimodal/Azure/incoming_rate_36.36/Modal_num/eight_modal/4_x_P99/nexus", "time": "Thu Mar 31 19:40:36 2022", "git_root": "/workdir/nexus", "git_url": "https://github.com/Aetf/nexus/tree/660705b33cdfaa936d8aa5d1e41166826dbfe4e7", "git_has_uncommitted_changes": false}}
JobId,Length,Admitted,Started,Finished,Latency,State,EName
0,61.07280636305987,0.0,11.353831991553308,83.52783199155331,72.174,done,
1,99.31171982792736,26.96078431372549,38.93435698747635,208.44735698747635,169.513,done,
2,36.25849015733348,53.92156862745098,66.84821498394012,208.6612149839401,141.813,done,
3,86.37812223582279,80.88235294117646,94.80013598501682,362.8461359850168,268.046,done,
4,48.96046553717588,107.84313725490196,122.67273998260498,362.873739982605,240.201,done,
5,48.77210408074297,134.80392156862746,150.5719049870968,362.9499049870968,212.378,done,
6,36.16385311365477,161.76470588235293,178.53599698841572,363.51099698841574,184.975,done,
7,61.24178778547036,188.72549019607845,206.3397469818592,590.6887469818591,384.349,done,
8,10.73850372489052,215.68627450980392,234.15183399617672,591.1888339961768,357.037,done,
9,86.38440227858442,242.64705882352945,289.53406098485,591.23306098485,301.699,done,
10,61.05109742517708,269.6078431372549,345.2761129885912,591.2531129885912,245.977,done,
11,98.83219729514045,296.5686274509804,483.2019289880991,871.5359289880992,388.334,done,
12,23.259325751344576,323.52941176470586,511.16882298886776,871.7898229888677,360.621,done,
13,73.87723170924927,350.4901960784314,261.6278209835291,591.677820983529,330.05,done,
14,74.10785479425854,377.4509803921569,317.38443198800087,591.7224319880008,274.338,done,
