# {"outdir": "/workdir/DynWork/log/NLP/worldcup/LenScale_0.1/translation/fsmt_wmt/2_x_P99/nexus", "reqs": "/workdir/DynWork/log/NLP/worldcup/LenScale_0.1/translation/fsmt_wmt/jobs.csv", "pause": false, "maxb": 8, "latencies": "/workdir/DynWork/log/NLP/worldcup/LenScale_0.1/translation/fsmt_wmt/latencies.csv", "debug": false, "slo_ms": 954, "bindir": "/tmp/build/nexus-remote", "no_nexus": false, "image": "Chihuahua1_bvdb.jpg", "reproducibility": {"command_line": "python dynamic_test.py --maxb 8 --slo_ms 954 --bindir /tmp/build/nexus-remote Chihuahua1_bvdb.jpg /workdir/DynWork/log/NLP/worldcup/LenScale_0.1/translation/fsmt_wmt/jobs.csv /workdir/DynWork/log/NLP/worldcup/LenScale_0.1/translation/fsmt_wmt/latencies.csv /workdir/DynWork/log/NLP/worldcup/LenScale_0.1/translation/fsmt_wmt/2_x_P99/nexus", "time": "Sat Dec 11 01:44:35 2021"}}
JobId,Length,Admitted,Started,Finished,Latency,State,EStatus
0,117.87662459537388,0.0,3.9998039603233337,130.28880396032332,126.289,done,
1,219.5833299076185,492.2085962331071,497.2938109636307,723.2978109636307,226.004,done,
2,106.57131610205396,984.417192466214,990.072415947914,1104.237415947914,114.165,done,
3,59.66454589506611,1476.6257886993212,1483.1307989358902,1549.5747989358902,66.444,done,
4,238.5269038961269,1968.8343849324283,1976.4586399197576,2221.0886399197575,244.63,done,
5,149.19552380451933,2461.042981165536,2469.786750972271,2624.842750972271,155.056,done,
6,70.67850130842999,2953.2515773986424,2962.60520195961,3038.74320195961,76.138,done,
7,390.3017605072818,3445.460173631749,3456.58058398962,3851.94658398962,395.366,done,
8,165.13196940068156,3937.6687698648566,3949.5239999890327,4119.717999989033,170.194,done,
9,190.9671723959036,4429.877366097964,4442.504555940628,4638.964555940628,196.46,done,
10,23.979099991265684,4922.085962331071,4935.691330969334,4965.972330969334,30.281,done,
11,356.00108159706,5414.294558564177,5428.836977958679,5790.42797795868,361.591,done,
12,204.61244659963995,5906.503154797285,5921.972425997257,6132.613425997257,210.641,done,
13,146.99560379376635,6398.711751030392,6415.280349969864,6567.7113499698635,152.431,done,
14,268.36321760201827,6890.920347263499,6908.451644957066,7182.3126449570655,273.861,done,
15,337.4511378002353,7383.128943496606,7401.930470943451,7744.625470943451,342.695,done,
16,191.7117106029764,7875.337539729713,7895.21077299118,8092.412772991181,197.202,done,
17,45.31972839031369,8367.54613596282,8388.174286961555,8438.808286961555,50.634,done,
18,179.62063109735027,8859.754732195928,8881.617073953152,9066.591073953152,184.974,done,
19,143.9655420021154,9351.963328429034,9374.387964963911,9523.532964963912,149.145,done,
20,257.07723409868777,9844.17192466214,9867.324507951736,10129.901507951736,262.577,done,
21,69.59758759476244,10336.380520895247,10360.565315008163,10435.999315008163,75.434,done,
22,71.94830139633268,10828.589117128357,10853.805650949478,10931.992650949478,78.187,done,
23,240.61009830329567,11320.797713361462,11347.798144936562,11594.55314493656,246.755,done,
24,146.94251490291208,11813.00630959457,11841.185377955437,11993.706377955437,152.521,done,
25,85.12579189846292,12305.214905827675,12334.493651986122,12425.300651986123,90.807,done,
26,81.967962696217,12797.423502060785,12828.14623594284,12915.10023594284,86.954,done,
27,140.82228780025616,13289.63209829389,13320.980885982512,13467.193885982511,146.213,done,
28,262.3608157970011,13781.840694526998,13813.950391948223,14081.689391948223,267.739,done,
29,95.27860310627148,14274.049290760106,14307.303801000118,14408.023801000118,100.72,done,
30,463.9302262105048,14766.257886993211,14800.80801397562,15270.17001397562,469.362,done,
31,171.67645699810237,15258.46648322632,15293.629289925098,15471.239289925099,177.61,done,
32,38.961892400402576,15750.675079459426,15786.984261989594,15832.342261989594,45.358,done,
33,235.0892876973376,16242.883675692534,16280.182508945463,16521.584508945463,241.402,done,
34,225.58980089379477,16735.09227192564,16773.25620096922,17005.14920096922,231.893,done,
35,134.9130038986914,17227.30086815875,17265.91683292389,17406.63083292389,140.714,done,
36,354.9296487006359,17719.509464391856,17759.514111936092,18120.101111936092,360.587,done,
37,106.96177969221026,18211.71806062496,18252.63298892975,18364.931988929748,112.299,done,
38,110.30060559278354,18703.926656858068,18745.804464936256,18862.000464936256,116.196,done,
39,335.14904929324985,19196.13525309117,19238.865352988243,19580.25135298824,341.386,done,
40,86.20558029506356,19688.343849324283,19731.81168395281,19823.613683952808,91.802,done,
41,58.079785702284425,20180.55244555739,20225.49348294735,20288.90148294735,63.408,done,
42,76.3087403960526,20672.761041790494,20718.865035951138,20800.493035951138,81.628,done,
43,193.3368719997816,21164.96963802361,21213.47006493807,21412.106064938067,198.636,done,
44,223.272159404587,21657.17823425671,21706.81233394146,21935.92233394146,229.11,done,
45,158.072197297588,22149.386830489817,22199.612639963627,22363.40563996363,163.793,done,
46,188.42979139881209,22641.595426722924,22693.13546800613,22886.93146800613,193.796,done,
47,295.2361595002003,23133.804022956032,23186.695937991142,23487.216937991143,300.521,done,
48,68.0259873974137,23626.01261918914,23679.944248974323,23753.606248974324,73.662,done,
49,128.902464103885,24118.221215422247,24173.47628492117,24307.90628492117,134.43,done,
50,31.676014396362007,24610.429811655355,24666.675873935223,24703.928873935223,37.253,done,
51,123.97191670024768,25102.638407888466,25159.90824496746,25289.39124496746,129.483,done,
52,266.4583645062521,25594.84700412157,25653.26758497953,25925.26458497953,271.997,done,
53,174.63501329766586,26087.055600354677,26146.033786952496,26326.673786952495,180.64,done,
54,86.2241194001399,26579.26419658778,26639.479248940945,26730.752248940946,91.273,done,
55,34.92366470163688,27071.47279282089,27132.6459659338,27173.1989659338,40.553,done,
56,114.49780359398574,27563.681389054,27626.08588898182,27746.223888981818,120.138,done,
57,204.74849820602685,28055.889985287104,28119.03072696924,28329.664726969237,210.634,done,
58,98.16592000424862,28548.09858152021,28612.410816967487,28716.242816967486,103.832,done,
59,406.61193049745634,29040.30717775332,29105.082780957226,29517.407780957226,412.325,done,
60,93.59639330068605,29532.515773986423,29597.872307002544,29696.738307002546,98.866,done,
61,95.17350679961964,30024.72437021953,30090.5486189723,30191.340618972303,100.792,done,
62,168.27733980026096,30516.93296645264,30584.18196594715,30758.17496594715,173.993,done,
63,179.53592429403216,31009.141562685745,31076.96189397573,31262.26289397573,185.301,done,
64,241.33776759263128,31501.350158918853,31570.12696695328,31817.31896695328,247.192,done,
65,142.40430690115318,31993.55875515196,32062.947932958603,32210.848932958605,147.901,done,
66,276.96943040937185,32485.767351385068,32555.66271698475,32838.16071698475,282.498,done,
67,172.44280519662425,32977.97594761817,33048.87973892689,33227.18173892689,178.302,done,
68,197.30312820756808,33470.18454385128,33541.96089500189,33745.47289500189,203.512,done,
69,97.88416270166636,33962.39314008439,34035.16433095932,34138.89033095932,103.726,done,
