# {"slo_ms": 808, "debug": false, "bindir": "/tmp/build/nexus-bin", "latencies": "/workdir/DynWork/multimodal_dataset_gpu/repeat-2/Multimodal_Real_Dataset/Azure/chatbot/gpt_cornell/latencies.csv", "reqs": "/workdir/DynWork/multimodal_dataset_gpu/repeat-2/Multimodal_Real_Dataset/Azure/chatbot/gpt_cornell/jobs.bucketed.csv", "outdir": "/workdir/DynWork/multimodal_dataset_gpu/repeat-2/Multimodal_Real_Dataset/Azure/chatbot/gpt_cornell/5_x_P99/nexus", "maxb": 8, "pause": false, "no_nexus": false, "image": "Chihuahua1_bvdb.jpg", "reproducibility": {"command_line": "python dynamic_test.py --slo_ms 808 --maxb 8 --bindir /tmp/build/nexus-bin Chihuahua1_bvdb.jpg /workdir/DynWork/multimodal_dataset_gpu/repeat-2/Multimodal_Real_Dataset/Azure/chatbot/gpt_cornell/jobs.bucketed.csv /workdir/DynWork/multimodal_dataset_gpu/repeat-2/Multimodal_Real_Dataset/Azure/chatbot/gpt_cornell/latencies.csv /workdir/DynWork/multimodal_dataset_gpu/repeat-2/Multimodal_Real_Dataset/Azure/chatbot/gpt_cornell/5_x_P99/nexus", "time": "Mon Apr 18 03:21:42 2022", "git_root": "/workdir/nexus", "git_url": "https://github.com/Aetf/nexus/tree/70828a1300a1881d39f0dbfa506d0e5de92853b3", "git_has_uncommitted_changes": true}}
JobId,Length,Admitted,Started,Finished,Latency,State,EName
0,156.29437958146852,0.0,7.867053031921387,176.2370530319214,168.37,done,
1,32.99428350582966,42.32002428585004,93.81833803653716,334.9503380365372,241.132,done,
2,32.27291366589303,84.64004857170008,50.47586405277252,335.10286405277253,284.627,done,
3,155.9465043153589,126.96007285755012,136.99396097660065,335.6109609766006,198.617,done,
4,31.917826019999104,169.28009714340016,180.47740304470065,502.4074030447007,321.93,done,
5,162.57139499227554,211.60012142925015,395.94894099235535,659.9959409923554,264.047,done,
6,155.68872854192497,253.92014571510023,439.2771830558777,660.2601830558776,220.983,done,
7,160.8137650238396,296.2401700009503,223.4473710656166,502.3253710656166,278.878,done,
8,30.96585342664121,338.5601942868003,266.81197702884674,502.5539770288467,235.742,done,
9,32.68240561940297,380.8802185726504,310.1858470439911,502.9638470439911,192.778,done,
10,154.93411123500056,423.2002428585004,352.94851702451706,660.9755170245171,308.027,done,
11,31.903343749240065,476.100273215813,493.66026800870895,820.5122680087089,326.852,done,
12,157.31670751344512,529.0003035731255,546.8600370287895,821.1640370287895,274.304,done,
13,156.01838500461668,581.9003339304381,600.9722900390625,821.4912900390625,220.519,done,
14,156.97459050487723,634.8003642877507,655.0360640287399,983.2240640287399,328.188,done,
15,159.5004762633916,687.7003946450632,870.9991019964218,1147.9881019964218,276.989,done,
16,156.7450024871351,740.6004250023757,708.7520160079002,983.5290160079003,274.777,done,
17,31.62161843481524,793.5004553596882,762.8881549835205,984.0621549835205,221.174,done,
18,31.5887715289375,846.4004857170008,816.9572430253029,1148.221243025303,331.264,done,
19,159.77738060569976,881.6671726218759,907.0771780014038,1148.562178001404,241.485,done,
20,31.92557699697936,916.9338595267508,943.148891031742,1148.806891031742,205.658,done,
21,158.60066121701362,952.200546431626,979.153403043747,1314.100403043747,334.947,done,
22,31.705975767659417,987.467233336501,1268.773209989071,1477.0352099890708,208.262,done,
23,32.26544336238824,1022.733920241376,1015.6287310123444,1314.5287310123445,298.9,done,
24,159.6431022557859,1058.000607146251,1051.5796040296557,1314.8096040296557,263.23,done,
25,156.35483070569373,1093.267294051126,1087.5181060433388,1315.0021060433387,227.484,done,
26,31.928472175326192,1128.5339809560012,1123.5225790143013,1314.8205790143013,191.298,done,
27,156.52170761700708,1163.8006678608765,1160.5601400136948,1476.5691400136948,316.009,done,
28,157.36533430560274,1199.0673547657511,1421.0289480686188,1643.4669480686189,222.438,done,
29,31.64151325865481,1234.3340416706262,1450.3925459980965,1643.8795459980965,193.487,done,
30,159.3870095744942,1269.6007285755013,1196.6708000302317,1476.8738000302317,280.203,done,
31,31.840408787451672,1297.8140780994013,1232.721403002739,1477.450403002739,244.729,done,
32,153.97441815340574,1326.0274276233013,1304.8388890624046,1643.0408890624046,338.202,done,
33,32.75141977795578,1354.2407771472017,1333.8294110298157,1643.9374110298156,310.108,done,
34,32.60961213264547,1382.4541266711014,1362.8933800458908,1644.8293800458907,281.936,done,
35,30.74972732145497,1410.6674761950014,1391.959131002426,1644.470131002426,252.511,done,
36,156.76648966500343,1438.8808257189014,1478.7767570018768,1809.6797570018769,330.903,done,
37,31.845796218074906,1467.0941752428014,1507.610441982746,1809.7494419827458,302.139,done,
38,32.45893920714061,1495.3075247667016,1788.5659850239754,1977.0299850239753,188.464,done,
39,31.22967560204212,1523.5208742906016,1536.6740270256996,1809.9310270256997,273.257,done,
40,155.79961550236723,1551.7342238145015,1565.7323180437088,1810.2883180437088,244.556,done,
41,158.3566716827116,1579.9475733384015,1594.8015830516815,1810.7965830516814,215.995,done,
42,158.4588309817433,1608.1609228623015,1623.8988270163536,1810.4598270163535,186.561,done,
43,158.56703524528118,1636.3742723862017,1653.186342060566,1976.596342060566,323.41,done,
44,31.446993540304785,1664.5876219101017,1711.40471804142,1977.32771804142,265.923,done,
45,30.692550564608105,1692.8009714340017,1740.4946280121803,1977.7546280121803,237.26,done,
46,160.75196043552438,1739.8232206405016,1682.32366001606,1977.5806600160602,295.257,done,
47,155.73617702148638,1786.8454698470018,1836.556885063648,2137.322885063648,300.766,done,
48,32.041768609434605,1833.8677190535016,1884.693874061108,2137.6478740611083,252.954,done,
49,157.46684665587998,1880.8899682600015,2076.4315410256386,2301.7875410256383,225.356,done,
50,31.59693212351124,1927.912217466502,1932.767064988613,2138.096064988613,205.329,done,
51,31.855834257238563,1974.934466673002,1980.3824310302732,2301.561431030273,321.179,done,
52,161.07101049160906,2021.956715879502,2258.632317006588,2465.938317006588,207.306,done,
53,155.35422358186395,2068.978965086002,2028.4637529850008,2302.511752985001,274.048,done,
54,159.34198531692107,2116.001214292502,2124.474659025669,2465.697659025669,341.223,done,
55,32.32575109858022,2158.321238578352,2431.146779060364,2629.2877790603643,198.141,done,
56,158.1889707579422,2200.641262864202,2172.431206047535,2466.024206047535,293.593,done,
57,158.71283749952562,2242.961287150052,2215.672075033188,2466.6580750331877,250.986,done,
58,32.44855654763314,2285.2813114359024,2301.633386015892,2628.648386015892,327.015,done,
59,31.74720070173161,2327.6013357217525,2345.0235970020294,2629.4455970020294,284.422,done,
60,31.388514200212555,2369.9213600076023,2388.0824469923973,2630.0384469923974,241.956,done,
61,160.65085372081174,2412.2413842934525,2474.184382975101,2794.351382975101,320.167,done,
62,31.87393803927652,2454.5614085793027,2681.4710189700127,2958.1900189700127,276.719,done,
63,31.69295470384055,2496.8814328651524,2517.2679939866066,2794.6689939866064,277.401,done,
64,156.82499936088857,2539.2014571510026,2560.2607640624046,2795.0817640624045,234.821,done,
65,158.77278381011968,2577.674206501775,2603.3458729982376,2795.2468729982374,191.901,done,
66,31.165254476228007,2616.146955852548,2642.5000460147858,2958.512046014786,316.012,done,
67,31.690183517713056,2654.619705203321,2720.300848007202,2958.701848007202,238.401,done,
68,154.8322901510242,2693.0924545540934,2759.299661040306,2958.891661040306,199.592,done,
69,31.783914672190363,2731.5652039048664,2798.857400000096,3118.9464000000958,320.089,done,
70,156.5335183627222,2770.037953255639,3032.575881063938,3284.588881063938,252.013,done,
71,155.46275945380958,2808.5107026064115,2837.808757007122,3119.5507570071222,281.742,done,
72,156.3435210597379,2846.983451957185,2876.6361219882965,3119.6221219882964,242.986,done,
73,160.334657671913,2885.456201307957,2915.683055996895,3119.739055996895,204.056,done,
74,31.7285676885196,2923.92895065873,2954.775153040886,3284.416153040886,329.641,done,
75,157.42647766329793,2962.4017000095027,2993.649115025997,3285.024115025997,291.375,done,
76,157.068864667668,3009.4239492160027,3080.007386028766,3284.9433860287663,204.936,done,
77,31.558470319437227,3056.4461984225027,3127.8023970127106,3317.9333970127104,190.131,done,
78,31.66183714275368,3103.468447629003,3175.289808988571,3318.1658089885714,142.876,done,
79,31.96479133622458,3150.490696835503,3223.1474100351334,3318.5364100351335,95.389,done,
80,31.608198187315192,3197.512946042003,3271.1232120394707,3318.2262120394707,47.103,done,
81,32.20048584165713,3244.535195248503,3318.4105229973798,3363.35352299738,44.943,done,
82,31.20420129371471,3291.557444455003,3365.8550770282745,3411.5100770282747,45.655,done,
83,157.71653952132218,3338.579693661504,3413.6999450325966,3585.9679450325966,172.268,done,
84,159.96141141826874,3385.601942868004,3504.555798053741,3748.861798053741,244.306,done,
85,155.6400088910034,3427.921967153853,3676.393983006477,3912.9889830064767,236.595,done,
86,32.6729137182668,3470.2419914397037,3461.510194003582,3749.017194003582,287.507,done,
87,158.64549329396732,3512.562015725553,3547.563907027245,3749.596907027245,202.033,done,
88,159.11619122715064,3554.882040011404,3590.42894500494,3912.65694500494,322.228,done,
89,31.517775185339925,3597.202064297254,3848.806156039238,4077.396156039238,228.59,done,
90,31.20892012437797,3639.522088583104,3633.4270720481873,3913.3830720481874,279.956,done,
91,32.01628747095154,3681.842112868954,3719.438816010952,3913.596816010952,194.158,done,
92,32.43763007510058,3724.162137154804,3762.642077028752,4077.3090770287517,314.667,done,
93,159.4504173647603,3766.4821614406537,3970.087736010552,4238.400736010552,268.313,done,
94,155.44221051782762,3808.802185726504,4008.808309018612,4238.591309018612,229.783,done,
95,31.605730619513167,3847.274935077277,4047.754628002644,4238.741628002644,190.987,done,
96,31.5208219433534,3885.7476844280495,3806.1424000263214,4077.8634000263214,271.721,done,
97,31.319605682226804,3924.220433778822,3891.6680470108986,4077.8720470108988,186.204,done,
98,156.55804627465525,3962.693183129594,3930.6270320415497,4239.545032041549,308.918,done,
99,31.821134044019296,4001.165932480368,4087.440373003483,4272.686373003483,185.246,done,
100,32.76423844071265,4039.63868183114,4126.554500043392,4273.019500043392,146.465,done,
101,32.15764139774103,4078.111431181913,4165.60014206171,4273.351142061711,107.751,done,
102,31.848131021812225,4116.584180532685,4204.628225982189,4273.613225982189,68.985,done,
103,31.66636785034547,4155.056929883459,4243.684283077717,4304.619283077717,60.935,done,
104,157.51513074049635,4193.529679234232,4283.125783026218,4462.1797830262185,179.054,done,
105,158.2621181236773,4232.002428585004,4322.262241065502,4623.617241065502,301.355,done,
106,155.24119524519486,4274.322452870854,4365.265029013157,4624.007029013157,258.742,done,
