# {"reqs": "/root/DynWork/log/azure/LenScale_0.1/chatbot/gpt_cornell/jobs.bucketed.csv", "slo_ms": 949, "outdir": "/root/DynWork/log/azure/LenScale_0.1/chatbot/gpt_cornell/1.5_x_P99/nexus", "maxb": 8, "model": "resnet", "image": "Chihuahua1_bvdb.jpg", "debug": false, "pause": false, "no_nexus": true, "reproducibility": {"command_line": "python dynamic_test.py --maxb 8 --slo_ms 949 --no_nexus Chihuahua1_bvdb.jpg /root/DynWork/log/azure/LenScale_0.1/chatbot/gpt_cornell/jobs.bucketed.csv /root/DynWork/log/azure/LenScale_0.1/chatbot/gpt_cornell/1.5_x_P99/nexus", "time": "Sun Nov 28 08:59:43 2021", "git_root": "/root/nexus", "git_url": "https://github.com/Aetf/nexus/tree/53fea9fe31f6274ebc52c43073ae3746e55c85bf", "git_has_uncommitted_changes": true}}
JobId,Length,Admitted,Started,Finished,Latency,State,EStatus
0,215.42388739762828,0.0,4.045461893081665,225.31846189308166,221.273,done,
1,149.23632730497047,233.93459096896476,238.21359586715695,392.13559586715695,153.922,done,
2,340.82175199873745,467.8691819379295,472.9821617603302,820.3411617603301,347.359,done,
3,240.3510153060779,701.8037729068942,707.6986267566681,1060.7826267566682,353.084,done,
4,363.801341294311,935.7383638758588,1176.7752907276154,1424.6722907276153,247.897,error,7.0
5,178.78665289608762,1169.6729548448236,942.2599718570708,1424.817971857071,482.558,done,
6,235.60456599807367,1559.563939793098,1568.6869547367096,1811.0939547367095,242.407,done,
7,465.288785204757,1949.454924741373,1959.0464489459991,2429.271448945999,470.225,done,
8,329.4246156932786,2339.345909689647,2545.1726088523865,2758.7906088523864,213.618,error,7.0
9,295.06171150133014,2534.2914021637844,2349.9149527549744,2758.940952754974,409.026,done,
10,672.2232679952867,2729.236894637921,2936.9177689552307,3431.103768955231,494.186,error,7.0
11,219.7745257988572,2924.1823871120587,2740.8296909332275,3431.2856909332277,690.456,done,
12,396.81239189812914,3119.1278795861963,3132.594826698303,3431.4328266983034,298.838,error,7.0
13,221.32931050146,3314.073372060333,3328.260010957718,3652.676010957718,324.416,done,
14,401.022858300712,3509.0188645344706,3524.323504686356,4054.083504686356,529.76,done,
15,184.4497852027416,3676.115000940874,3691.677232980728,4054.145232980728,362.468,error,7.0
16,427.463615196757,3843.2111373472776,3859.303274869919,4054.205274869919,194.902,error,7.0
17,365.41175349848345,4010.307273753681,4195.212432861328,4419.542432861328,224.33,error,7.0
18,205.82228859420863,4177.403410160085,4026.9438438415527,4419.7148438415525,392.771,done,
19,203.40269829612225,4344.499546566488,4362.873116016388,4623.360116016388,260.487,done,
20,556.1585563933477,4511.595682972891,4698.212781906128,5179.515781906128,481.303,error,7.0
21,514.2177444067784,4678.691819379294,4991.970929861069,5179.619929861069,187.649,error,7.0
22,278.0452286009677,4971.1100580905,4530.625222921372,5179.881222921373,649.256,done,
23,294.905942294281,5263.528296801706,5285.675228834152,5586.2882288341525,300.613,done,
24,60.1071783923544,5555.946535512912,5579.463269948959,5646.740269948959,67.277,done,
25,574.0589287946932,5848.364774224118,6107.448218822479,6452.037218822479,344.589,error,7.0
26,219.9382286053151,6082.299365193083,5872.733011960983,6452.219011960983,579.486,done,
27,300.89592169970274,6316.233956162047,6577.1331379413605,6753.1511379413605,176.018,error,7.0
28,121.71405659755692,6550.168547131012,6342.1815848350525,6753.3155848350525,411.134,done,
29,487.4510884983465,6784.103138099977,6812.104454755783,7305.937454755783,493.833,done,
30,153.17197899566963,7018.037729068941,7046.805344820023,7306.026344820022,259.221,error,7.0
31,512.3775373911485,7251.972320037906,7516.047673940659,7818.355673940659,302.308,error,7.0
32,123.50239669904111,7485.90691100687,7281.485909938812,7818.533909938812,537.048,done,
33,188.05969239911065,7719.841501975836,7750.732848882675,8006.764848882675,256.032,done,
34,196.2946546031162,7953.7760929448,7985.495478630066,8203.135478630065,217.64,done,
35,293.07518639834603,8187.710683913765,8220.03223991394,8519.08623991394,299.054,done,
36,448.2641097041778,8480.128922624972,8513.798488855362,8967.736488855362,453.938,done,
37,272.473238396924,8772.547161336177,8808.077867984772,8967.760867984773,159.683,error,7.0
38,188.6452018050477,9064.965400047382,9101.697658777235,9295.672658777235,193.975,done,
39,151.9172690110281,9357.383638758589,9394.537732839584,9552.190732839585,157.653,done,
40,158.37842320324853,9591.318229727554,9629.023787975311,9792.96678797531,163.943,done,
41,315.068706299644,9825.252820696518,9863.779992818832,10184.416992818833,320.637,done,
42,368.0543411057442,10059.187411665484,10333.362382888794,10552.432382888794,219.07,error,7.0
43,196.2882785941474,10293.122002634447,10098.476551771164,10552.619551771164,454.143,done,
44,117.0034060953185,10527.056593603413,10568.38328886032,10691.13428886032,122.751,done,
45,470.71184560190886,10760.991184572378,11037.740857839584,11279.602857839584,241.862,error,7.0
46,332.0652054040693,10994.925775541342,10803.043110847471,11279.716110847472,476.673,done,
47,98.96155400201678,11228.860366510307,11272.420376062391,11378.849376062391,106.429,done,
48,379.1888474021107,11462.794957479273,11741.426568746569,11891.660568746569,150.234,error,7.0
49,79.09813770093024,11696.729548448237,11506.719742774963,11891.772742774963,385.053,done,
50,304.6079332008958,11930.664139417202,11975.625572919846,12286.525572919845,310.9,done,
51,477.9718987061642,12164.598730386166,12445.476296901705,12764.524296901705,319.048,error,7.0
52,92.2439499059692,12398.533321355131,12210.325554847715,12764.738554847716,554.413,done,
53,222.82460130518305,12632.467912324097,12680.156582832336,12987.724582832336,307.568,done,
54,372.1844513900578,12866.40250329306,13110.62651181221,13359.89151181221,249.265,error,7.0
55,248.25643800431865,13061.347995767195,12914.593189954758,13360.027189954757,445.434,done,
56,235.4226008988917,13256.293488241334,13306.279264688492,13595.650264688491,289.371,done,
57,239.18876220704988,13451.238980715472,13501.997319936752,13834.977319936752,332.98,done,
58,137.12155140237886,13646.184473189607,13697.52561378479,13972.26661378479,274.741,done,
59,163.24904049979526,13841.129965663746,13892.84109902382,14135.690099023821,242.849,done,
60,75.53059000056237,14036.075458137882,14088.166152954102,14211.445152954102,123.279,done,
61,205.06588449934495,14270.010049106848,14323.30516076088,14534.66216076088,211.357,done,
62,192.44884999934584,14503.944640075812,14557.48963880539,14755.09063880539,197.601,done,
63,94.72749599954112,14737.879231044775,14792.90843486786,14892.903434867862,99.995,done,
64,505.9774835011922,14971.81382201374,15028.80313372612,15541.32513372612,512.522,done,
65,286.396678595338,15205.748412982706,15263.494454860687,15541.340454860687,277.846,error,7.0
66,679.9244373920374,15439.683003951672,15733.416906833649,16221.288906833648,487.872,error,7.0
67,200.81908049760384,15673.617594920635,15968.104246854782,16221.389246854782,253.285,error,7.0
68,278.15744869876653,15907.5521858896,15498.202888011932,16221.537888011931,723.335,done,
69,97.51952920341864,16141.486776858565,16202.789631843569,16319.182631843569,116.393,done,
70,207.07417939556765,16375.42136782753,16437.066998958588,16649.960998958588,212.894,done,
71,481.9160315906629,16667.839606538735,17023.600197792053,17217.381197792052,193.781,error,7.0
72,339.1470702015795,16960.257845249944,16729.82661485672,17217.56661485672,487.74,done,
73,142.28081239853054,17252.67608396115,17316.337184906006,17464.014184906006,147.677,done,
74,180.9166182996705,17545.094322672354,17609.93043589592,17795.81843589592,185.888,done,
75,368.4240309055895,17740.03981514649,17806.63486981392,18179.700869813918,373.066,done,
76,197.2178339958191,17934.985307620627,18002.288600683212,18179.76360068321,177.475,error,7.0
77,145.082899404224,18129.930800094764,18197.61763477325,18349.481634773252,151.864,done,
78,243.7781836953945,18324.876292568904,18393.36788702011,18642.63388702011,249.266,done,
79,258.77017360180616,18519.82178504304,18589.017286777496,18901.623286777496,312.606,done,
80,465.3738714987412,18714.767277517178,19078.58442473412,19366.97542473412,288.391,error,7.0
81,175.71788190398365,19007.185516228383,18784.561574935917,19367.106574935915,582.545,done,
82,118.2877779006958,19299.60375493959,19371.92358970642,19495.59758970642,123.674,done,
83,473.0931372032501,19592.0219936508,19959.31577706337,20144.17677706337,184.861,error,7.0
84,420.7684741006233,19884.440232362,19665.56125974655,20144.336259746553,478.775,done,
85,205.52607310237363,20274.331217310275,20351.258799791336,20562.113799791336,210.855,done,
86,498.2612888910808,20664.222202258552,20742.19791388512,21245.98891388512,503.791,done,
87,442.5222735968418,21054.113187206825,21425.96320295334,21688.528202953337,262.565,error,7.0
88,161.73023760784417,21346.53142591803,21133.05482363701,21688.71382363701,555.659,done,
89,404.48113770689815,21638.94966462924,21719.44442677498,22130.28742677498,410.843,done,
90,171.10936070093885,21931.367903340444,22013.21745181084,22301.64545181084,288.428,done,
91,622.3032458918169,22223.78614205165,22306.43858385086,22935.22258385086,628.784,done,
92,690.8859511022456,22516.20438076285,22600.200363874435,22935.290363874436,335.09,error,7.0
93,423.4639835078269,22808.62261947406,23187.6806910038,23358.762691003798,171.082,error,7.0
94,255.24411880178377,23101.040858185268,22893.946917772293,23358.916917772294,464.97,done,
95,431.46378240780905,23393.459096896477,23480.78686285019,23917.96686285019,437.18,done,
96,313.8297167024575,23783.350081844743,23871.646775722504,24232.043775722505,360.397,done,
97,102.52960780635476,24173.241066793023,24261.842909812927,24370.00890981293,108.166,done,
98,311.0243284027092,24563.132051741297,24653.058528900143,24969.44352890014,316.385,done,
99,406.954160798341,24797.066642710262,24887.75452899933,25376.59352899933,488.839,done,
100,204.7154561034404,25031.001233679228,25122.384598731995,25376.660598731996,254.276,error,7.0
101,497.1614707028493,25264.93582464819,25591.671696662903,25873.7726966629,282.101,error,7.0
102,178.06455919053406,25498.870415617155,25357.06551384926,25873.932513849257,516.867,done,
103,386.2311295932159,25732.80500658612,26060.88539171219,26260.19439171219,199.309,error,7.0
104,330.5604132008739,25966.739597555086,25826.35498690605,26260.39098690605,434.036,done,
105,439.997836004477,26200.67418852405,26529.854079961777,26740.462079961777,210.608,error,7.0
106,401.8382544978522,26434.608779493014,26295.154237747192,26740.567237747193,445.413,done,
107,121.37427729321644,26668.54337046198,26764.36842083931,26890.67342083931,126.305,done,
108,178.13884100178257,26902.477961430945,26998.550733804703,27182.201733804704,183.651,done,
109,147.55353230284527,27136.41255239991,27233.022889852524,27386.001889852523,152.979,done,
110,487.8551341011189,27370.347143368872,27702.55282974243,27961.47782974243,258.925,error,7.0
111,154.51054519508034,27604.28173433784,27467.85885477066,27961.61385477066,493.755,done,
112,386.4963889005594,27838.2163253068,28171.63137984276,28348.170379842762,176.539,error,7.0
113,114.24428289756182,28072.150916275765,27937.26461482048,28348.34161482048,411.077,done,
114,186.71174369519576,28306.08550724473,28406.117783784863,28599.245783784863,193.128,done,
115,384.9917417974211,28540.020098213696,28875.75639772415,29031.475397724153,155.719,error,7.0
116,548.4837037976831,28773.954689182658,28641.06381893158,29031.61781893158,390.554,done,
117,154.67487309360877,29007.889280151623,29110.423622846603,29270.7546228466,160.331,done,
118,175.28520399937406,29241.82387112059,29344.591547966003,29526.417547966004,181.826,done,
119,159.3629683018662,29408.92000752699,29512.22625088692,29685.99825088692,173.772,done,
120,131.15088460035622,29576.0161439334,29680.36856484413,29818.07756484413,137.709,done,
121,580.6894804001786,29743.1122803398,30015.77430176735,30433.96030176735,418.186,error,7.0
122,330.7395962998271,29910.2084167462,30183.461664915085,30433.967664915086,250.506,error,7.0
123,158.7558205006644,30077.304553152604,29847.9408288002,30434.087828800202,586.147,done,
124,326.7737603979185,30244.40068955901,30351.225923776627,30760.868923776627,409.643,done,
125,225.2473009051755,30411.49682596541,30519.103188037872,30760.91618803787,241.813,error,7.0
126,352.3039376013912,30645.431416934374,30753.830687999725,31113.524687999725,359.694,done,
127,349.0229440969415,30879.366007903343,30988.862977981567,31462.751977981567,473.889,done,
128,355.49566861009225,31113.300598872305,31223.40392899513,31462.82192899513,239.418,error,7.0
129,188.6531014926732,31347.23518984127,31458.14832997322,31652.41932997322,194.271,done,
130,539.2983126104809,31581.16978081024,31889.09702682495,32237.72102682495,348.624,error,7.0
131,198.84494849247855,31776.115273284373,32084.824160814285,32237.847160814286,153.023,error,7.0
132,372.2325178910978,31971.06076575851,31693.25395393372,32238.03395393372,544.78,done,
133,134.9373445031233,32166.00625823265,32279.992139816284,32419.888139816285,139.896,done,
134,448.8011243985966,32360.951750706787,32671.40576100349,32930.09276100349,258.687,error,7.0
135,383.8552298024297,32555.897243180923,32475.725908994675,32930.333908994675,454.608,done,
136,174.1127221030183,32750.84273565506,32867.097205877304,33104.393205877306,237.296,done,
137,488.1621322012506,32984.777326624026,33102.292577028275,33595.42057702827,493.128,done,
138,142.1935137012042,33218.71191759299,33337.26431393623,33595.622313936234,258.358,error,7.0
139,223.462317395024,33452.64650856196,33571.85855484009,33819.11855484009,247.26,done,
140,317.09468220360577,33686.58109953092,33806.59862565994,34136.320625659944,329.722,done,
141,506.1295036925003,33920.51569049989,34041.18064379692,34642.63264379692,601.452,done,
142,250.7192112039775,34212.933929211096,34334.32830286026,34642.69530286026,308.367,error,7.0
143,336.8126231012866,34505.3521679223,34628.12667989731,34979.65467989731,351.528,done,
