# {"pause": false, "no_nexus": false, "slo_ms": 8301, "maxb": 8, "latencies": "/workdir/DynWork/multimodal_dataset_gpu/repeat-3/Dyn_CV/Azure/classification/rdinet_cifar/latencies.csv", "outdir": "/workdir/DynWork/multimodal_dataset_gpu/repeat-3/Dyn_CV/Azure/classification/rdinet_cifar/3_x_P99/nexus", "debug": false, "bindir": "/tmp/build/nexus-bin", "image": "Chihuahua1_bvdb.jpg", "reqs": "/workdir/DynWork/multimodal_dataset_gpu/repeat-3/Dyn_CV/Azure/classification/rdinet_cifar/jobs.bucketed.csv", "reproducibility": {"command_line": "python dynamic_test.py --slo_ms 8301 --maxb 8 --bindir /tmp/build/nexus-bin Chihuahua1_bvdb.jpg /workdir/DynWork/multimodal_dataset_gpu/repeat-3/Dyn_CV/Azure/classification/rdinet_cifar/jobs.bucketed.csv /workdir/DynWork/multimodal_dataset_gpu/repeat-3/Dyn_CV/Azure/classification/rdinet_cifar/latencies.csv /workdir/DynWork/multimodal_dataset_gpu/repeat-3/Dyn_CV/Azure/classification/rdinet_cifar/3_x_P99/nexus", "time": "Tue Apr 19 00:59:46 2022", "git_root": "/workdir/nexus", "git_url": "https://github.com/Aetf/nexus/tree/70828a1300a1881d39f0dbfa506d0e5de92853b3", "git_has_uncommitted_changes": true}}
JobId,Length,Admitted,Started,Finished,Latency,State,EName
0,365.614652633667,0.0,6.448724031448364,382.76372403144836,376.315,done,
1,2645.533269886724,699.264056528968,706.3451550006866,3373.4671550006865,2667.122,done,
2,493.0143356323242,1398.528113057936,1408.0348179340365,3867.8658179340364,2459.831,done,
3,413.1317138671875,2097.792169586904,2109.9931069612503,3868.1781069612503,1758.185,done,
4,357.65528678894043,2797.056226115872,2811.9936740398407,3868.445674039841,1056.452,done,
5,575.8697986602783,3496.32028264484,3512.247382044792,4444.304382044792,932.057,done,
6,2630.081560116451,4195.584339173808,4212.643705010414,7074.424705010414,2861.781,done,
7,2643.4440062733684,4894.8483957027765,4913.356080055237,9728.740080055237,4815.384,done,
8,575.1354694366455,5594.112452231744,7017.761119008064,9728.681119008064,2710.92,done,
9,574.8260021209717,6293.376508760712,5615.088963031769,9729.384963031769,4114.296,done,
10,503.2579898834229,6992.64056528968,6316.716761946678,9729.535761946678,3412.819,done,
11,407.4082374572754,7866.72063595089,7893.022136926651,10193.602136926651,2300.58,done,
12,463.2422924041748,8740.8007066121,8769.074424028397,10193.657424028397,1424.583,done,
13,447.6640224456787,9614.88077727331,9644.299438118936,10194.027438118936,549.728,done,
14,2631.8876754068115,10488.96084793452,10519.326450943949,13166.280450943948,2646.954,done,
15,491.9605255126953,11363.04091859573,11395.476577043532,13671.376577043531,2275.9,done,
16,502.6984214782715,12237.12098925694,12271.397864103315,13671.573864103315,1400.176,done,
17,493.99876594543457,13111.20105991815,13147.289345026016,13671.766345026017,524.477,done,
18,2641.064305837301,13985.28113057936,14023.525267004969,16680.424267004968,2656.899,done,
19,2767.120276745416,14568.001177686834,15190.837831020355,19458.408831020355,4267.571,done,
20,283.2503318786621,15150.721224794306,17525.100573062897,22111.270573062895,4586.17,done,
21,439.13984298706055,15733.44127190178,18692.5927850008,22111.509785000802,3418.917,done,
22,2636.878030047772,16316.161319009254,14607.230903983116,19458.732903983117,4851.502,done,
23,492.27428436279297,16898.881366116726,15774.45241200924,19458.94941200924,3684.497,done,
24,2638.300436536576,17481.6014132242,16357.673168063164,19459.160168063165,3101.487,done,
25,464.26868438720703,18064.321460331677,16941.429089069366,22111.699089069367,5170.27,done,
26,285.2926254272461,18647.04150743915,18108.77562201023,22111.927622010233,4003.152,done,
27,407.4082374572754,19229.76155454662,19276.13224899769,22112.198248997687,2836.066,done,
28,2641.1324898997905,19812.481601654094,19860.023681998253,24769.627681998252,4909.604,done,
29,2633.556641891897,20395.20164876157,20443.765195012093,24769.656195012092,4325.891,done,
30,2629.143004939794,20977.92169586904,21027.708411097527,24769.894411097528,3742.186,done,
31,2644.286407001985,21444.09773355502,21495.54645097256,24769.99045097256,3274.444,done,
32,443.4177875518799,21910.273771241,21962.42514705658,24770.71214705658,2808.287,done,
33,436.86723709106445,22376.449808926976,22429.552898049355,27418.934898049352,4989.382,done,
34,409.5726013183594,22842.625846612955,22897.195622086525,27419.615622086523,4522.42,done,
35,2635.183654735261,23308.801884298933,23364.861334085464,27419.163334085464,4054.302,done,
36,287.43481636047363,23774.97792198491,23832.407940030094,27419.435940030093,3587.028,done,
37,284.4219207763672,24241.15395967089,24299.92213499546,27419.97413499546,3120.052,done,
38,2639.1759927981648,24707.329997356872,24767.446838974956,30088.753838974957,5321.307,done,
39,586.8604183197021,25173.506035042847,25234.80129504204,30088.97529504204,4854.174,done,
40,2626.2071779755915,25639.68207272883,25702.352007985115,30089.234007985113,4386.882,done,
41,575.0401020050049,26105.858110414807,26169.951907992363,30089.637907992364,3919.686,done,
42,2641.5077902638545,26572.034148100785,26637.54476904869,30089.85676904869,3452.312,done,
43,2651.454137815056,27038.210185786764,27105.089744091038,30089.770744091038,2984.681,done,
44,409.2745780944824,27504.386223472746,27572.089284062386,32775.30828406238,5203.219,done,
45,2676.0264587525967,27970.56226115872,28039.67674005032,32775.61574005032,4735.939,done,
46,574.437141418457,28747.52232396869,28818.49663090706,32775.83463090706,3957.338,done,
47,2634.235957830846,29524.48238677865,29597.355157971386,32775.99915797138,3178.644,done,
48,405.8816432952881,30301.442449588616,30375.29382109642,35429.22882109642,5053.935,done,
49,284.8334312438965,31078.402512398578,31154.19985306263,35429.55585306263,4275.356,done,
50,286.65804862976074,31855.362575208543,31933.037634015083,35429.81363401508,3496.776,done,
51,2643.3106190299723,32632.322638018508,32711.916944026947,35429.92894402695,2718.012,done,
52,241.6360378265381,33409.28270082847,33489.91044998169,38077.43644998169,4587.526,done,
53,2640.989340490003,34186.24276363844,35046.8262809515,38077.8542809515,3031.028,done,
54,464.26868438720703,34963.2028264484,34267.96385502815,38078.060855028154,3810.097,done,
55,2641.40898303256,35662.46688297737,35747.43289101124,40759.475891011236,5012.043,done,
56,2671.275001631342,36361.73093950634,40659.75957894325,43407.63757894325,2747.878,done,
57,406.1655998229981,37060.9949960353,36449.26589500904,40759.76889500904,4310.503,done,
58,2643.8805156722,37760.25905256427,37151.02096807957,40759.99896807957,3608.978,done,
59,501.6827583312988,38459.52310909324,37852.79965603352,40760.20465603352,2907.405,done,
60,285.65502166748047,39158.78716562221,38554.40451300144,43406.950513001444,4852.546,done,
61,2633.911079616777,39858.05122215118,43335.97190499306,46058.55990499306,2722.588,done,
62,2637.058303862316,40557.315278680144,39256.28563392162,43407.30463392162,4151.019,done,
63,574.2878913879395,41256.57933520911,39958.03933095932,43407.82733095932,3449.788,done,
64,491.7709827423096,41955.84339173808,42062.48851799965,46058.78451799965,3996.296,done,
65,2640.989340490003,42591.5379885826,42699.27897405624,46059.11697405624,3359.838,done,
66,286.65804862976074,43227.23258542712,41360.53332400322,46059.24432400322,4698.711,done,
67,2653.1044424607394,43862.92718227163,43973.3883780241,48722.1843780241,4748.796,done,
68,285.0518226623535,44498.62177911615,48429.8786560297,51374.3126560297,2944.434,done,
69,580.9423923492432,45134.31637596066,44609.65052604675,48722.47752604675,4112.827,done,
70,409.360408782959,45770.01097280518,45245.703114032745,48722.63711403275,3476.934,done,
71,513.24462890625,46405.7055696497,45882.4986320734,48722.987632073404,2840.489,done,
72,284.4219207763672,47041.40016649421,46519.65896701813,51373.777967018126,4854.119,done,
73,2629.143004939794,47677.094763338726,47156.38013505936,51374.086135059355,4217.706,done,
74,2640.980636360098,48312.78936018325,47793.08434998989,51374.46434998989,3581.38,done,
75,2645.3002108842525,48948.48395702776,49066.32456099987,54026.13756099987,4959.813,done,
76,493.9584732055664,49725.44401983773,49844.31901693344,54026.48501693344,4182.166,done,
77,284.9588394165039,50502.40408264769,50623.16780495644,54026.73580495644,3403.568,done,
78,2638.1080984073865,51279.36414545766,51400.56810390949,56680.37710390949,5279.809,done,
