# {"bindir": "/tmp/build/nexus-remote", "latencies": "/workdir/DynWork/log/NLP/azure/LenScale_0.01/translation/mbart_wmt/latencies.csv", "maxb": 8, "reqs": "/workdir/DynWork/log/NLP/azure/LenScale_0.01/translation/mbart_wmt/jobs.csv", "debug": false, "outdir": "/workdir/DynWork/log/NLP/azure/LenScale_0.01/translation/mbart_wmt/1_x_P99/nexus", "image": "Chihuahua1_bvdb.jpg", "pause": false, "slo_ms": 64, "no_nexus": false, "reproducibility": {"command_line": "python dynamic_test.py --maxb 8 --slo_ms 64 --bindir /tmp/build/nexus-remote Chihuahua1_bvdb.jpg /workdir/DynWork/log/NLP/azure/LenScale_0.01/translation/mbart_wmt/jobs.csv /workdir/DynWork/log/NLP/azure/LenScale_0.01/translation/mbart_wmt/latencies.csv /workdir/DynWork/log/NLP/azure/LenScale_0.01/translation/mbart_wmt/1_x_P99/nexus", "time": "Sat Dec 11 04:59:54 2021"}}
JobId,Length,Admitted,Started,Finished,Latency,State,EStatus
0,21.705207800259814,0.0,4.809188961982727,32.874188961982725,28.065,done,
1,42.26365813054144,13.16970791459103,19.223659992218018,75.16965999221802,55.946,done,
2,22.15035255998373,26.33941582918206,47.77159196138382,110.90459196138383,63.133,done,
3,9.294760320335628,39.50912374377309,62.2841979265213,110.9441979265213,48.66,done,
4,22.335824790643528,52.67883165836412,33.45010596513748,111.26810596513748,77.818,done,
5,18.76645990996621,65.84853957295515,75.68172097206116,137.13172097206115,61.45,done,
6,20.102905480889603,87.79805276394019,98.00285202264786,137.14385202264785,39.141,done,
7,21.459067829418927,109.74756595492524,121.69577896595,158.85377896595,37.158,done,
8,33.174876869888976,131.6970791459103,143.7583919763565,192.1793919763565,48.421,done,
9,46.51827979017981,142.67183574140282,155.0610649585724,265.7380649585724,110.677,done,
10,39.898083480075,153.64659233689534,166.45987898111343,265.75687898111346,99.297,done,
11,30.307908710092303,164.6213489323879,177.7820689678192,265.85106896781923,88.069,done,
12,21.29914865945466,175.5961055278804,200.6527659893036,265.9207659893036,65.268,error,7.0
13,24.476320380344987,186.57086212337293,189.1320509314537,265.9500509314537,76.818,error,7.0
14,14.492692879866809,197.54561871886543,211.9861969947815,393.2001969947815,181.214,done,
15,18.7860516703222,206.95255294357327,274.5133519768715,393.6403519768715,119.127,error,7.0
16,48.20738737005741,216.3594871682812,222.52709394693372,393.2860939469337,170.759,done,
17,59.02040709042922,225.7664213929891,233.0492349267006,393.4872349267006,160.438,done,
18,12.739858810091391,235.17335561769696,243.40986198186877,393.44886198186873,150.039,done,
19,32.25062918034382,244.58028984240485,253.9329949617386,393.7649949617386,139.832,done,
20,17.69260701024905,253.98722406711272,264.3070870041847,393.62808700418475,129.321,error,7.0
21,24.98190463986248,263.3941582918206,284.8402659893036,393.71126598930357,108.871,error,7.0
22,30.3326597600244,279.85629318505937,302.1698229908943,393.8358229908943,91.666,error,7.0
23,6.289215710712597,296.3184280782981,319.6104009747505,393.90740097475054,74.297,error,7.0
24,13.125424910103902,312.78056297153694,336.9747739434242,433.02477394342424,96.05,done,
25,16.39554013032466,329.2426978647757,354.3525129556656,433.07451295566557,78.722,done,
26,12.828215210465714,342.41240577936674,368.728541970253,433.20554197025297,64.477,done,
27,20.94101896975189,355.5821136939578,383.11160296201706,433.30360296201707,50.192,done,
28,8.005641960771754,368.7518216085488,396.4501559734345,488.7241559734345,92.274,done,
29,18.72955275932327,381.9215295231399,453.391086935997,529.647086935997,76.256,done,
30,34.94530939031392,395.0912374377309,425.191712975502,488.804712975502,63.613,done,
31,21.722372940275815,408.2609453523219,410.764476954937,488.802476954937,78.038,done,
32,15.130719830049202,421.43065326691294,439.05627596378326,529.7022759637832,90.646,done,
33,14.50939247966744,434.600361181504,467.7348849773407,529.7678849773407,62.033,done,
34,15.76772568980232,447.770069096095,482.137393951416,529.8273939514161,47.69,done,
35,31.242195169907063,460.9397770106861,495.7959589362145,570.2309589362145,74.435,done,
36,6.911790389567614,477.4019119039248,546.6429700255394,606.5229700255394,59.88,done,
37,18.64864038070664,493.8640467971636,513.3293609619141,570.4833609619141,57.154,done,
38,16.821498449426144,510.3261816904024,530.0532869696617,606.7502869696617,76.697,done,
39,22.744133831001815,526.7883165836412,564.1088349223137,606.9238349223137,42.815,done,
40,25.251874870155007,539.9580244982322,578.244088947773,639.206088947773,60.962,done,
41,16.46387523971498,553.1277324128232,621.6184889674187,692.4104889674187,70.792,done,
42,40.97730709938333,566.2974403274143,592.6963520050049,639.4123520050049,46.716,done,
43,19.22513746074401,579.4671482420052,607.1412899494171,692.5622899494172,85.421,done,
44,15.250301969936118,592.6368561565963,635.9330719709396,768.4180719709396,132.485,done,
45,25.64472015015781,605.8065640711874,735.9432179927826,863.5482179927826,127.605,done,
46,27.004650300368667,618.9762719857783,649.8959109783173,768.4929109783172,118.597,done,
47,40.49274735967629,632.1459799003694,664.2055439949036,768.5825439949035,104.377,done,
48,48.39833584963344,645.3156878149604,678.5461059808731,768.529105980873,89.983,done,
49,36.5095525002107,658.4853957295514,692.7785839438438,768.6885839438438,75.91,error,7.0
50,11.807822819100693,671.6551036441425,707.236897945404,863.5328979454041,156.296,done,
51,50.74883332010359,684.8248115587335,721.6385340094566,863.7705340094567,142.132,done,
52,34.4198517606128,697.9945194733245,750.2872959375381,863.7462959375382,113.459,done,
53,23.257625719998032,711.1642273879155,764.6766199469566,863.8296199469567,99.153,error,7.0
54,40.5192394903861,724.3339353025066,779.2024109363556,863.8474109363556,84.645,error,7.0
55,68.52838666993193,735.3086918979991,790.6744329929352,863.7354329929352,73.061,error,7.0
56,14.025069299386814,746.2834484934916,802.1583079695702,934.1953079695702,132.037,done,
57,13.2704503799323,757.2582050889841,813.6233170032501,933.9863170032502,120.363,done,
58,32.425584220327444,768.2329616844768,933.923533976078,1007.731533976078,73.808,error,7.0
59,28.917504700366408,779.2077182799693,824.984551012516,934.108551012516,109.124,done,
60,24.526120820082724,790.1824748754618,836.3530479669571,934.2290479669571,97.876,done,
61,16.769543529953808,803.3521827900529,847.8417419791222,934.5137419791222,86.672,done,
62,39.31784808053635,816.5218907046439,862.2518749833107,934.2498749833107,71.998,error,7.0
63,22.1288221294526,829.6915986192349,876.4340679645538,1007.8000679645538,131.366,done,
64,15.23839512025006,842.8613065338259,890.7828349471092,1008.0288349471092,117.246,done,
65,22.713822870282456,856.031014448417,905.1060539484024,1007.9010539484024,102.795,done,
66,38.81873412057757,869.200722363008,919.4564239382744,1008.0204239382743,88.564,done,
67,30.878678580047563,882.370430277599,949.110190987587,1081.310190987587,132.2,done,
68,14.292784240096807,895.54013819219,963.4590680003166,1081.4220680003166,117.963,done,
69,39.16080766008236,908.709846106781,977.775493979454,1081.452493979454,103.677,done,
70,23.46561777056195,921.879554021372,992.174876987934,1081.560876987934,89.386,done,
71,21.432766830548644,938.3416889146108,1009.6600480079652,1081.689048007965,72.029,error,7.0
72,72.98527313047089,954.8038238078497,1027.0099639892578,1218.0029639892578,190.993,done,
73,28.122598240152,971.2659587010884,1084.0809319615364,1218.2069319615364,134.126,error,7.0
74,42.695648070657626,987.7280935943272,1044.3338919878006,1218.1748919878005,173.841,done,
75,17.571069169789553,998.7028501898196,1061.639654994011,1218.406654994011,156.767,done,
76,11.333208680152891,1009.6776067853124,1072.947587966919,1218.311587966919,145.364,done,
77,8.366508459439501,1020.6523633808048,1095.390847980976,1218.438847980976,123.048,error,7.0
78,33.49011964048259,1031.6271199762973,1106.7335069179535,1218.3565069179535,111.623,error,7.0
79,39.10035655950196,1042.60187657179,1118.1959609985352,1218.4269609985352,100.231,error,7.0
80,18.67478425963781,1053.5766331672824,1129.644670009613,1218.541670009613,88.897,error,7.0
81,41.06733510969207,1070.038768060521,1146.957806944847,1218.6208069448471,71.663,error,7.0
82,12.988826819928365,1086.50090295376,1164.281242966652,1277.4672429666518,113.186,done,
83,37.459411669988185,1102.9630378469988,1265.7857779860497,1335.1507779860497,69.365,done,
84,11.686711079673842,1119.4251727402377,1198.9629219770432,1277.5549219770433,78.592,done,
85,16.522277410840616,1141.3746859312223,1181.6083559393885,1277.7553559393884,96.147,done,
86,36.47302765981294,1163.3241991222076,1243.4393489956856,1335.3883489956856,91.949,done,
87,11.021627370500935,1185.2737123131926,1221.0872009396553,1335.4952009396552,114.408,done,
88,21.643397910520434,1201.7358472064311,1282.4664219617844,1369.6474219617844,87.181,done,
89,13.727817609906197,1218.1979820996703,1351.9400559663773,1398.1600559663773,46.22,done,
90,12.356143890647218,1234.660116992909,1299.91385191679,1369.84185191679,69.928,done,
91,21.74302524072118,1251.1222518861478,1317.2307059764862,1369.9397059764863,52.709,done,
92,7.7598798798862845,1267.5843867793865,1334.5379719734192,1398.2499719734192,63.712,done,
93,34.62578812032007,1284.0465216726252,1386.4403619766235,1442.8043619766236,56.364,done,
94,20.42769453953952,1300.5086565658642,1369.2499569654465,1443.0259569654465,73.776,done,
95,16.232137960614637,1316.9707914591029,1403.9053359627724,1494.6463359627724,90.741,done,
96,39.9329284299165,1338.920304650088,1426.206257939339,1494.6812579393388,68.475,done,
97,16.900077920872718,1360.869817841073,1448.467555999756,1527.4915559997562,79.024,done,
98,20.64769829041325,1382.819331032058,1470.9035819768906,1527.5675819768906,56.664,done,
99,8.37440253002569,1395.989038946649,1485.3197969198227,1527.7457969198226,42.426,done,
100,15.8807257108856,1409.1587468612402,1499.260363996029,1565.554363996029,66.294,done,
101,29.26723226904869,1422.328454775831,1513.5516529679298,1565.66465296793,52.113,done,
